86.5892,25.5424,18.6319,5.49299,3.10284
86.484,26.2477,18.7775,5.6958,3.14734
86.367,26.9616,18.919,5.9029,3.19194
86.2381,27.6839,19.0563,6.11428,3.23663
86.0968,28.4145,19.1894,6.32995,3.28142
85.943,29.1532,19.3182,6.54989,3.32629
85.7763,29.8999,19.4425,6.7741,3.37126
85.5965,30.6543,19.5622,7.00256,3.41631
85.4034,31.4162,19.6773,7.23526,3.46146
85.1966,32.1855,19.7876,7.47218,3.50669
84.9759,32.962,19.8931,7.71329,3.55202
84.741,33.7453,19.9936,7.95859,3.59743
84.4917,34.5353,20.089,8.20802,3.64293
84.2276,35.3318,20.1793,8.46157,3.68852
83.9485,36.1345,20.2642,8.7192,3.7342
83.6542,36.9431,20.3437,8.98087,3.77997
83.3444,37.7573,20.4178,9.24654,3.82582
83.0188,38.5769,20.4861,9.51615,3.87176
82.6771,39.4017,20.5488,9.78968,3.91779
82.3192,40.2311,20.6055,10.067,3.96391
81.9446,41.0651,20.6563,10.3482,4.01011
81.5533,41.9032,20.701,10.6331,4.0564
81.1449,42.7452,20.7395,10.9217,4.10277
80.7192,43.5906,20.7716,11.2138,4.14923
80.276,44.4391,20.7972,11.5095,4.19578
79.8149,45.2904,20.8163,11.8086,4.24241
79.3359,46.1441,20.8287,12.1111,4.28912
78.8386,46.9997,20.8342,12.4169,4.33592
78.3228,47.857,20.8328,12.7258,4.3828
77.7884,48.7154,20.8244,13.0378,4.42977
77.2351,49.5746,20.8087,13.3529,4.47682
76.6627,50.4342,20.7858,13.6708,4.52395
76.071,51.2936,20.7554,13.9914,4.57117
75.4599,52.1525,20.7174,14.3148,4.61847
74.8291,53.0104,20.6718,14.6406,4.66586
74.1786,53.8668,20.6184,14.9689,4.71332
73.508,54.7212,20.5571,15.2994,4.76087
72.8173,55.5732,20.4877,15.6322,4.80851
72.1064,56.4222,20.4103,15.9669,4.85622
71.3751,57.2676,20.3245,16.3034,4.90402
70.6233,58.1091,20.2304,16.6417,4.9519
69.8508,58.9461,20.1278,16.9815,4.99986
69.0577,59.7779,20.0166,17.3228,5.0479
68.2437,60.6041,19.8967,17.6652,5.09602
67.4089,61.4241,19.768,18.0088,5.14423
66.5532,62.2373,19.6303,18.3531,5.19252
65.6765,63.0431,19.4837,18.6982,5.24088
64.7788,63.841,19.328,19.0438,5.28934
63.8601,64.6303,19.163,19.3898,5.33787
62.9204,65.4105,18.9888,19.7358,5.38648
61.9597,66.1808,18.8051,20.0817,5.43517
60.978,66.9408,18.612,20.4274,5.48395
59.9755,67.6898,18.4093,20.7725,5.53281
58.9521,68.427,18.197,21.1169,5.58175
57.908,69.152,17.975,21.4604,5.63076
56.8432,69.864,17.7432,21.8027,5.67987
55.7578,70.5624,17.5016,22.1435,5.72905
54.6521,71.2465,17.2501,22.4827,5.77831
53.5262,71.9157,16.9886,22.82,5.82766
52.3802,72.5693,16.7171,23.1551,5.87709
51.2144,73.2066,16.4356,23.4878,5.9266
50.0289,73.827,16.144,23.8178,5.97619
48.8241,74.4298,15.8423,24.1449,6.02586
47.6001,75.0142,15.5304,24.4688,6.07562
46.3574,75.5797,15.2084,24.7892,6.12546
45.096,76.1255,14.8762,25.1058,6.17538
43.8165,76.651,14.5338,25.4183,6.22538
42.5192,77.1555,14.1812,25.7266,6.27547
41.2044,77.6383,13.8185,26.0301,6.32564
39.8726,78.0988,13.4456,26.3288,6.3759
38.5241,78.5363,13.0625,26.6222,6.42624
37.1594,78.95,12.6694,26.9101,6.47666
35.779,79.3395,12.2662,27.1922,6.52717
34.3834,79.7039,11.8531,27.4681,6.57777
32.9732,80.0427,11.4299,27.7376,6.62845
31.5487,80.3552,10.9969,28.0002,6.67922
30.1108,80.6409,10.5541,28.2558,6.73007
28.6598,80.899,10.1016,28.504,6.78101
27.1965,81.129,9.63943,28.7444,6.83204
25.7215,81.3302,9.16776,28.9768,6.88315
24.2355,81.5022,8.6867,29.2007,6.93436
22.7392,81.6442,8.19637,29.416,6.98565
21.2333,81.7559,7.69691,29.6222,7.03704
19.7185,81.8366,7.18846,29.8191,7.08851
18.1957,81.8857,6.67118,30.0062,7.14008
16.6655,81.9029,6.14525,30.1833,7.19173
15.129,81.8876,5.61085,30.3501,7.24348
13.5868,81.8393,5.06816,30.5062,7.29533
12.0399,81.7577,4.5174,30.6513,7.34726
10.4892,81.6422,3.95878,30.785,7.3993
8.93551,81.4925,3.39253,30.9071,7.45142
7.37987,81.3082,2.81889,31.0172,7.50365
5.82322,81.089,2.23811,31.115,7.55597
4.26653,80.8345,1.65046,31.2002,7.60839
2.71082,80.5445,1.05621,31.2725,7.66092
1.1571,80.2186,0.455661,31.3316,7.71354
-0.393572,79.8567,-0.150894,31.3771,7.76626
-1.94014,79.4585,-0.763138,31.4088,7.81909
-3.48153,79.0239,-1.38074,31.4265,7.87202
-5.01664,78.5527,-2.00337,31.4297,7.92506
-6.54435,78.0448,-2.63066,31.4182,7.9782
-8.06354,77.5002,-3.26226,31.3918,8.03145
-9.57305,76.9188,-3.89778,31.3501,8.08481
-11.0717,76.3007,-4.53684,31.293,8.13828
-12.5585,75.6458,-5.17903,31.2202,8.19187
-14.032,74.9543,-5.82395,31.1314,8.24557
-15.4912,74.2262,-6.47115,31.0264,8.29938
-16.9348,73.4618,-7.1202,30.9051,8.35331
-18.3617,72.6613,-7.77066,30.7671,8.40736
-19.7706,71.8249,-8.42206,30.6123,8.46152
-21.1603,70.9528,-9.07392,30.4404,8.51582
-22.5297,70.0455,-9.72576,30.2515,8.57023
-23.8775,69.1033,-10.3771,30.0452,8.62477
-25.2025,68.1267,-11.0274,29.8214,8.67944
-26.5034,67.1161,-11.6761,29.58,8.73424
-27.7791,66.072,-12.3228,29.3209,8.78917
-29.0284,64.995,-12.9669,29.0439,8.84424
-30.2502,63.8858,-13.6078,28.7491,8.89944
-31.4431,62.7449,-14.245,28.4362,8.95478
-32.6061,61.5732,-14.878,28.1053,9.01027
-33.7379,60.3713,-15.506,27.7563,9.06589
-34.8376,59.1401,-16.1287,27.3893,9.12167
-35.9038,57.8804,-16.7453,27.0041,9.17759
-36.9356,56.5931,-17.3553,26.6008,9.23367
-37.9319,55.2793,-17.9581,26.1795,9.2899
-38.8916,53.9398,-18.5531,25.7402,9.34629
-39.8137,52.5757,-19.1397,25.283,9.40284
-40.6972,51.1882,-19.7172,24.808,9.45956
-41.5411,49.7784,-20.285,24.3153,9.51644
-42.3446,48.3474,-20.8425,23.805,9.5735
-43.1066,46.8965,-21.3891,23.2774,9.63073
-43.8264,45.427,-21.9242,22.7325,9.68814
-44.5031,43.9402,-22.4471,22.1707,9.74573
-45.136,42.4374,-22.9572,21.5921,9.8035
-45.7244,40.9201,-23.4538,20.997,9.86147
-46.2674,39.3897,-23.9365,20.3856,9.91964
-46.7646,37.8477,-24.4044,19.7584,9.978
-47.2154,36.2956,-24.8571,19.1155,10.0366
-47.6191,34.7349,-25.2938,18.4574,10.0953
-47.9754,33.1673,-25.714,17.7844,10.1543
-48.2838,31.5944,-26.1171,17.097,10.2135
-48.5439,30.0178,-26.5025,16.3954,10.273
-48.7555,28.4391,-26.8696,15.6803,10.3326
-48.9184,26.8602,-27.2178,14.9521,10.3925
-49.0323,25.2827,-27.5466,14.2113,10.4526
-49.0971,23.7084,-27.8553,13.4583,10.513
-49.113,22.139,-28.1435,12.6938,10.5736
-49.0797,20.5763,-28.4107,11.9184,10.6345
-48.9976,19.0221,-28.6562,11.1325,10.6957
-48.8668,17.4782,-28.8796,10.3369,10.7571
-48.6875,15.9464,-29.0804,9.53223,10.8188
-48.46,14.4286,-29.2582,8.7191,10.8808
-48.1848,12.9264,-29.4125,7.89823,10.9431
-47.8624,11.4419,-29.5429,7.07033,11.0057
-47.4934,9.97661,-29.6489,6.23616,11.0686
-47.0783,8.5325,-29.7302,5.39646,11.1318
-46.6179,7.11129,-29.7864,4.55202,11.1953
-46.113,5.71475,-29.8172,3.70365,11.2592
-45.5646,4.34461,-29.8223,2.85216,11.3234
-44.9735,3.00259,-29.8014,1.99841,11.388
-44.3408,1.69037,-29.7542,1.14325,11.453
-43.6677,0.409602,-29.6805,0.287561,11.5183
-42.9553,-0.838103,-29.5801,-0.567757,11.584
-42.2049,-2.05117,-29.4528,-1.42179,11.6501
-41.418,-3.22808,-29.2985,-2.27362,11.7166
-40.5958,-4.36734,-29.1172,-3.1223,11.7836
-39.74,-5.46755,-28.9086,-3.96687,11.851
-38.8522,-6.52732,-28.6729,-4.80636,11.9188
-37.9339,-7.54535,-28.4099,-5.63981,11.9871
-36.9869,-8.52042,-28.1198,-6.46623,12.0559
-36.013,-9.45133,-27.8025,-7.28461,12.1252
-35.0141,-10.337,-27.4583,-8.09397,12.1949
-33.992,-11.1764,-27.0872,-8.89329,12.2652
-32.9488,-11.9687,-26.6895,-9.68156,12.3361
-31.8865,-12.7129,-26.2654,-10.4578,12.4075
-30.8072,-13.4083,-25.8151,-11.2209,12.4794
-29.713,-14.0542,-25.3389,-11.97,12.552
-28.6061,-14.6501,-24.8373,-12.7039,12.6252
-27.4886,-15.1955,-24.3106,-13.4218,12.699
-26.363,-15.69,-23.7592,-14.1225,12.7735
-25.2314,-16.1334,-23.1836,-14.8052,12.8486
-24.0961,-16.5255,-22.5843,-15.4688,12.9245
-22.9595,-16.8662,-21.962,-16.1123,13.001
-21.824,-17.1558,-21.3171,-16.7349,13.0783
-20.6919,-17.3942,-20.6504,-17.3354,13.1564
-19.5655,-17.582,-19.9625,-17.9131,13.2353
-18.4472,-17.7194,-19.2541,-18.467,13.315
-17.3394,-17.807,-18.5261,-18.9962,13.3956
-16.2443,-17.8456,-17.7793,-19.4999,13.4771
-15.1644,-17.8358,-17.0145,-19.9772,13.5595
-14.1019,-17.7787,-16.2326,-20.4272,13.6428
-13.059,-17.6753,-15.4345,-20.8493,13.7271
-12.038,-17.5268,-14.6212,-21.2426,13.8124
-11.0409,-17.3344,-13.7938,-21.6064,13.8988
-10.0699,-17.0996,-12.9533,-21.9401,13.9863
-9.12712,-16.8239,-12.1008,-22.2429,14.0749
-8.21436,-16.509,-11.2373,-22.5142,14.1647
-7.33356,-16.1566,-10.3642,-22.7536,14.2557
-6.48651,-15.7687,-9.48245,-22.9603,14.348
-5.67489,-15.3473,-8.59343,-23.134,14.4415
-4.90028,-14.8944,-7.69835,-23.2742,14.5365
-4.16417,-14.4123,-6.7985,-23.3805,14.6328
-3.4679,-13.9032,-5.89519,-23.4525,14.7306
-2.8127,-13.3697,-4.98977,-23.4899,14.8299
-2.19965,-12.8141,-4.08358,-23.4925,14.9307
-1.62971,-12.2391,-3.17803,-23.46,15.0332
-1.10366,-11.6472,-2.27451,-23.3924,15.1374
-0.622148,-11.0412,-1.37444,-23.2896,15.2433
-0.185643,-10.4239,-0.479283,-23.1514,15.3511
0.205552,-9.79806,0.409523,-22.9779,15.4607
0.551313,-9.16649,1.29051,-22.7693,15.5722
0.851696,-8.5321,2.1622,-22.5257,15.6858
1.10695,-7.89775,3.0231,-22.2472,15.8014
1.31751,-7.26634,3.87174,-21.9342,15.9193
1.48401,-6.64074,4.70662,-21.587,16.0393
1.6073,-6.02381,5.52625,-21.206,16.1617
1.68841,-5.41837,6.32914,-20.7917,16.2865
1.72858,-4.82718,7.11381,-20.3446,16.4138
1.72927,-4.25293,7.87879,-19.8653,16.5437
1.69215,-3.69825,8.62262,-19.3545,16.6763
1.61907,-3.16564,9.34384,-18.8129,16.8116
1.5121,-2.65751,10.041,-18.2414,16.9498
1.37353,-2.17611,10.7128,-17.6408,17.0909
1.20581,-1.72355,11.3577,-17.0121,17.235
1.01161,-1.30177,11.9744,-16.3562,17.3824
0.79377,-0.912504,12.5616,-15.6743,17.5329
0.555302,-0.557296,13.1179,-14.9676,17.6868
0.299386,-0.237442,13.6421,-14.2372,17.8441
0.0293489,0.046011,14.1331,-13.4844,18.0049
-0.25135,0.292284,14.5895,-12.7107,18.1694
-0.539134,0.500889,15.0102,-11.9174,18.3375
-0.830332,0.671652,15.3942,-11.106,18.5095
-1.1212,0.804725,15.7404,-10.2782,18.6853
-1.40795,0.900608,16.0479,-9.43544,18.8652
-1.68676,0.960164,16.3157,-8.57952,19.049
-1.95384,0.984637,16.5429,-7.71218,19.2369
-2.20545,0.975662,16.7288,-6.83524,19.429
-2.43791,0.935277,16.8726,-5.95058,19.6253
-2.64768,0.865934,16.9738,-5.06015,19.8259
-2.83139,0.770498,17.0317,-4.16594,20.0306
-2.9859,0.652256,17.0458,-3.27001,20.2396
-3.10831,0.514906,17.0158,-2.37449,20.4529
-3.19606,0.362555,16.9415,-1.48152,20.6703
-3.24694,0.199699,16.8225,-0.593316,20.8918
-3.25921,0.0312064,16.6588,0.287855,21.1174
-3.2316,-0.137713,16.4505,1.15969,21.3469
-3.16337,-0.301543,16.1976,2.01986,21.5801
-3.05442,-0.454508,15.9005,2.86599,21.8169
-2.90529,-0.590626,15.5595,3.69567,22.057
-2.71727,-0.703774,15.1752,4.50649,22.3002
-2.49238,-0.787764,14.7482,5.29599,22.5461
-2.23349,-0.836428,14.2794,6.06173,22.7944
-1.94429,-0.843717,13.7696,6.80125,23.0447
-1.62937,-0.803806,13.22,7.51213,23.2965
-1.29419,-0.711213,12.632,8.19192,23.5494
-0.94513,-0.560924,12.0069,8.83824,23.8026
-0.589407,-0.348531,11.3463,9.44873,24.0556
-0.235095,-0.0703637,10.6521,10.0211,24.3078
0.108964,0.276363,9.92621,10.5531,24.5584
0.433226,0.693409,9.17078,11.0426,24.8066
0.727564,1.18137,8.38811,11.4876,25.0516
0.981391,1.73956,7.58072,11.886,25.2925
1.18382,2.36588,6.75125,12.2362,25.5284
1.32385,3.05673,5.90254,12.5365,25.7584
1.39056,3.80693,5.03756,12.7854,25.9815
1.37335,4.60968,4.15945,12.9817,26.1968
1.26218,5.45656,3.27146,13.1241,26.4033
1.04781,6.33752,2.37697,13.2119,26.6001
0.722078,7.241,1.47948,13.2445,26.7862
0.278126,8.154,0.582527,13.2215,26.9608
-0.289331,9.06226,-0.310248,13.1427,27.123
-0.983792,9.95044,-1.19519,13.0083,27.2721
-1.80678,10.8024,-2.06862,12.8187,27.4074
-2.75766,11.6014,-2.92687,12.5746,27.5284
-3.83357,12.3305,-3.76633,12.2771,27.6344
-5.02931,12.9729,-4.58344,11.9274,27.7253
-6.33735,13.5122,-5.37472,11.527,27.8006
-7.74789,13.9327,-6.13684,11.0778,27.8603
-9.24895,14.22,-6.86659,10.5817,27.9045
-10.8265,14.361,-7.56093,10.0412,27.9331
-12.4649,14.3445,-8.217,9.45862,27.9465
-14.1467,14.161,-8.83216,8.83679,27.9451
-15.8533,13.8036,-9.40396,8.17858,27.9293
-17.5653,13.2676,-9.93022,7.48703,27.8997
-19.2627,12.5505,-10.409,6.76534,27.8571
-20.9253,11.6528,-10.8385,6.01681,27.8021
-22.5329,10.5771,-11.2174,5.24483,27.7356
-24.0659,9.32856,-11.5444,4.45284,27.6586
-25.5055,7.9147,-11.8186,3.64435,27.5719
-26.8339,6.34513,-12.0393,2.82287,27.4766
-28.0348,4.63144,-12.206,1.99191,27.3735
-29.0933,2.78694,-12.3186,1.15499,27.2637
-29.9963,0.826407,-12.3771,0.315565,27.1482
-30.7325,-1.23412,-12.3817,-0.522937,27.0279
-31.2927,-3.37767,-12.3328,-1.35716,26.9037
-31.6694,-5.58655,-12.2313,-2.18381,26.7765
-31.8574,-7.84266,-12.0778,-2.9997,26.6473
-31.8533,-10.1277,-11.8734,-3.80171,26.5167
-31.6559,-12.4233,-11.6194,-4.58684,26.3855
-31.2655,-14.7115,-11.3172,-5.35218,26.2545
-30.6845,-16.9747,-10.9682,-6.09497,26.1242
-29.9168,-19.1959,-10.5741,-6.81251,25.9953
-28.9677,-21.3587,-10.1367,-7.50228,25.8683
-27.8443,-23.4479,-9.65804,-8.16186,25.7437
-26.5545,-25.449,-9.14003,-8.78896,25.6218
-25.1076,-27.3486,-8.58487,-9.38142,25.5031
-23.5139,-29.1346,-7.9948,-9.93722,25.3879
-21.7843,-30.7957,-7.37218,-10.4545,25.2765
-19.9308,-32.3222,-6.71943,-10.9315,25.1691
-17.9657,-33.7054,-6.03906,-11.3666,25.0658
-15.9017,-34.9378,-5.33366,-11.7584,24.967
-13.752,-36.0132,-4.60588,-12.1055,24.8727
-11.5301,-36.9267,-3.85844,-12.4069,24.7829
-9.24943,-37.6742,-3.09408,-12.6614,24.6978
-6.92355,-38.2532,-2.31564,-12.8683,24.6175
-4.56595,-38.6621,-1.52594,-13.0269,24.5418
-2.18998,-38.9003,-0.727884,-13.1365,24.471
0.191205,-38.9683,0.0756291,-13.1968,24.4048
2.56477,-38.8678,0.881671,-13.2077,24.3434
4.91819,-38.6011,1.68731,-13.1689,24.2866
7.23939,-38.1716,2.48959,-13.0807,24.2345
9.51672,-37.5835,3.28559,-12.9433,24.1869
11.739,-36.8417,4.07238,-12.7571,24.1438
13.8958,-35.952,4.84707,-12.5227,24.1052
15.9769,-34.9207,5.60677,-12.2408,24.0709
17.973,-33.7549,6.34867,-11.9125,24.0408
19.8754,-32.462,7.06996,-11.5387,24.015
21.676,-31.0503,7.76792,-11.1207,23.9933
23.3675,-29.5282,8.4399,-10.66,23.9756
24.9432,-27.9047,9.08329,-10.158,23.9618
26.3971,-26.189,9.69561,-9.61656,23.9518
27.7241,-24.3908,10.2744,-9.03749,23.9456
28.9198,-22.5199,10.8174,-8.42281,23.9431
29.9805,-20.5863,11.3225,-7.77469,23.9442
30.9032,-18.6002,11.7874,-7.09541,23.9488
31.6858,-16.5717,12.2104,-6.38742,23.9568
32.3268,-14.511,12.5895,-5.65326,23.9682
32.8256,-12.4285,12.9231,-4.89561,23.9828
33.1821,-10.3342,13.2098,-4.11725,24.0007
33.3972,-8.23811,13.4481,-3.32105,24.0217
33.4723,-6.15014,13.6369,-2.51001,24.0458
33.4095,-4.07988,13.7753,-1.68717,24.0729
33.2117,-2.03669,13.8623,-0.855663,24.1029
32.8821,-0.0296033,13.8975,-0.0186936,24.1359
32.4248,1.93266,13.8803,0.820497,24.1716
31.8445,3.84179,13.8105,1.65862,24.2102
31.1461,5.68989,13.6882,2.49237,24.2515
30.3354,7.46952,13.5135,3.31841,24.2956
29.4185,9.17374,13.2868,4.13341,24.3422
28.4017,10.7961,13.0087,4.93404,24.3915
27.2921,12.3307,12.6801,5.71703,24.4434
26.0968,13.7722,12.3019,6.47909,24.4978
24.8235,15.116,11.8755,7.21703,24.5548
23.4798,16.3577,11.4022,7.92771,24.6142
22.0737,17.494,10.8838,8.60805,24.6761
20.6134,18.5218,10.3221,9.2551,24.7404
19.1071,19.4389,9.71918,9.86598,24.8071
17.5631,20.2437,9.07733,10.438,24.8762
15.9897,20.9351,8.39899,10.9684,24.9477
14.3953,21.5127,7.68679,11.4549,25.0216
12.7879,21.9767,6.94354,11.8952,25.0978
11.1757,22.3279,6.17222,12.287,25.1763
9.56648,22.5676,5.37595,12.6285,25.2572
7.96798,22.6979,4.55799,12.918,25.3403
6.38758,22.7211,3.72175,13.1538,25.4258
4.83238,22.6404,2.87075,13.3347,25.5136
3.30916,22.459,2.0086,13.4595,25.6036
1.82431,22.181,1.13902,13.5276,25.6959
0.38383,21.8106,0.265797,13.5381,25.7905
-1.00672,21.3526,-0.607228,13.4908,25.8873
-2.34222,20.8119,-1.47616,13.3855,25.9864
-3.61803,20.1939,-2.33709,13.2225,26.0877
-4.83001,19.504,-3.18609,13.0022,26.1913
-5.97451,18.7481,-4.01925,12.7252,26.2971
-7.04839,17.932,-4.83269,12.3926,26.4051
-8.04903,17.0617,-5.62256,12.0055,26.5153
-8.97432,16.1432,-6.38509,11.5655,26.6278
-9.82265,15.1827,-7.1166,11.0744,26.7424
-10.5929,14.186,-7.8135,10.5341,26.8591
-11.2845,13.1592,-8.47234,9.94709,26.978
-11.8972,12.1081,-9.08979,9.31581,27.0991
-12.4313,11.0383,-9.6627,8.64309,27.2222
-12.8875,9.95521,-10.1881,7.93196,27.3474
-13.2669,8.86413,-10.6632,7.18568,27.4746
-13.5708,7.76997,-11.0854,6.40772,27.6038
-13.8009,6.67741,-11.4525,5.60177,27.7349
-13.9593,5.5908,-11.7623,4.77166,27.868
-14.0482,4.51418,-12.013,3.92145,28.0028
-14.0698,3.45125,-12.2031,3.05529,28.1395
-14.0268,2.40536,-12.3313,2.17751,28.2779
-13.9217,1.37953,-12.3967,1.29254,28.4178
-13.7571,0.376463,-12.3987,0.404881,28.5594
-13.5357,-0.601473,-12.3369,-0.48087,28.7024
-13.2602,-1.5522,-12.2115,-1.36008,28.8467
-12.933,-2.47393,-12.0227,-2.22809,28.9923
-12.5565,-3.36508,-11.7714,-3.08026,29.1391
-12.1331,-4.22432,-11.4585,-3.91195,29.2868
-11.6649,-5.05047,-11.0855,-4.71859,29.4354
-11.1537,-5.84247,-10.6542,-5.4957,29.5847
-10.6014,-6.59934,-10.1667,-6.2389,29.7345
-10.0094,-7.32016,-9.6254,-6.94394,29.8848
-9.37925,-8.00396,-9.03315,-7.60675,30.0353
-8.71199,-8.64971,-8.39306,-8.22345,30.1858
-8.0087,-9.25628,-7.70854,-8.79035,30.3361
-7.27027,-9.82238,-6.98334,-9.30405,30.4861
-6.49752,-10.3465,-6.22146,-9.76138,30.6354
-5.69124,-10.827,-5.42718,-10.1595,30.784
-4.85221,-11.2618,-4.60501,-10.4959,30.9316
-3.98131,-11.6486,-3.75969,-10.7683,31.0778
-3.07953,-11.985,-2.89615,-10.9749,31.2226
-2.14809,-12.2681,-2.0195,-11.1143,31.3656
-1.18848,-12.4948,-1.13495,-11.1854,31.5066
-0.202564,-12.6618,-0.247859,-11.1876,31.6453
0.807407,-12.7654,0.636377,-11.1207,31.7816
1.83867,-12.802,1.51231,-10.9848,31.915
2.88792,-12.7677,2.37449,-10.7807,32.0455
3.95124,-12.6587,3.21751,-10.5094,32.1728
5.02409,-12.4714,4.03603,-10.1725,32.2966
6.10123,-12.202,4.82482,-9.77193,32.4167
7.17674,-11.8473,5.57881,-9.31017,32.533
8.24402,-11.4044,6.29311,-8.79002,32.6451
9.29577,-10.8709,6.96305,-8.21473,32.7529
10.3241,-10.2449,7.58422,-7.58795,32.8563
11.3205,-9.52553,8.15251,-6.91366,32.9551
12.2759,-8.71249,8.66415,-6.19624,33.0491
13.1811,-7.80658,9.11569,-5.44033,33.1383
14.0261,-6.80961,9.50411,-4.65091,33.2225
14.8013,-5.72449,9.82677,-3.83319,33.3018
15.4966,-4.55534,10.0815,-2.9926,33.376
16.1023,-3.30748,10.2665,-2.13475,33.4451
16.6088,-1.98748,10.3806,-1.26541,33.5092
17.0073,-0.603124,10.4229,-0.390421,33.5682
17.2891,0.836585,10.3933,0.484283,33.6222
17.4468,2.32151,10.2918,1.35277,33.6714
17.4736,3.84043,10.1192,2.20913,33.7158
17.364,5.38117,9.87669,3.04752,33.7554
17.1136,6.93071,9.56596,3.86221,33.7906
16.7195,8.47533,9.18918,4.64763,33.8214
16.1803,10.0008,8.74897,5.39839,33.8479
15.496,11.4924,8.2484,6.10934,33.8706
14.6682,12.9355,7.69096,6.77561,33.8894
13.7004,14.3153,7.08057,7.39262,33.9047
12.5975,15.6173,6.42147,7.95614,33.9166
11.3661,16.8273,5.71828,8.46231,33.9255
10.0145,17.9318,4.97592,8.90765,33.9316
8.5522,18.9183,4.19958,9.28913,33.9352
6.9905,19.775,3.3947,9.60412,33.9364
5.34177,20.4915,2.56689,9.8505,33.9356
3.61959,21.0585,1.72196,10.0266,33.933
1.83855,21.4683,0.86582,10.1312,33.929
0.0140793,21.7147,0.00445933,10.1637,33.9237
-1.83774,21.7932,-0.856089,10.1238,33.9174
-3.70037,21.7007,-1.7098,10.0119,33.9103
-5.55699,21.4364,-2.55068,9.82886,33.9028
-7.39072,21.0007,-3.37284,9.57588,33.895
-9.1848,20.3962,-4.17051,9.2548,33.8871
-10.9228,19.627,-4.93807,8.86791,33.8794
